price,quantity,order_month,order_day,order_hour,shipping_delay_days,Cluster,Segment_Label
470.67,5,6,10,14,7,2,Bulk Buyers (High Quantity)
350.07,3,6,10,14,2,6,High-Value Fast Delivery Customers
290.21,5,6,10,14,6,2,Bulk Buyers (High Quantity)
27.98,3,6,11,14,1,9,Low-Value Fast Delivery Buyers
424.43,2,6,11,14,6,5,Premium Customers (Delayed Shipping)
259.77,4,6,11,14,2,8,Heavy Bulk Buyers
54.91,2,6,11,14,5,1,Low-Value Occasional Buyers
380.11,1,6,11,14,7,5,Premium Customers (Delayed Shipping)
119.02,1,6,11,14,2,9,Low-Value Fast Delivery Buyers
346.31,2,6,11,14,6,5,Premium Customers (Delayed Shipping)
205.13,1,6,11,14,1,9,Low-Value Fast Delivery Buyers
164.54,3,6,11,14,1,9,Low-Value Fast Delivery Buyers
248.16,2,6,11,14,7,1,Low-Value Occasional Buyers
468.29,3,6,11,14,2,6,High-Value Fast Delivery Customers
117.21,4,6,11,14,4,8,Heavy Bulk Buyers
304.7,2,6,11,14,7,5,Premium Customers (Delayed Shipping)
207.83,4,6,11,14,7,2,Bulk Buyers (High Quantity)
359.17,3,6,11,14,6,2,Bulk Buyers (High Quantity)
163.97,1,6,11,14,6,1,Low-Value Occasional Buyers
295.66,1,6,11,14,3,6,High-Value Fast Delivery Customers
43.47,2,6,11,14,6,1,Low-Value Occasional Buyers
131.1,3,6,11,14,5,1,Low-Value Occasional Buyers
54.48,1,6,11,14,4,1,Low-Value Occasional Buyers
380.92,1,6,11,14,1,6,High-Value Fast Delivery Customers
66.81,4,6,11,14,6,8,Heavy Bulk Buyers
173.41,3,6,11,14,2,9,Low-Value Fast Delivery Buyers
6.56,2,6,11,14,5,1,Low-Value Occasional Buyers
326.15,1,6,11,14,5,5,Premium Customers (Delayed Shipping)
223.7,2,6,11,14,4,1,Low-Value Occasional Buyers
153.14,2,6,11,14,4,1,Low-Value Occasional Buyers
373.62,2,6,12,14,3,6,High-Value Fast Delivery Customers
118.97,1,6,12,14,5,1,Low-Value Occasional Buyers
95.12,1,6,12,14,4,1,Low-Value Occasional Buyers
420.21,4,6,12,14,5,2,Bulk Buyers (High Quantity)
495.7,4,6,12,14,6,2,Bulk Buyers (High Quantity)
472.35,1,6,12,14,5,5,Premium Customers (Delayed Shipping)
397.99,6,6,12,14,5,2,Bulk Buyers (High Quantity)
239.89,1,6,12,14,2,9,Low-Value Fast Delivery Buyers
473.36,2,6,12,14,2,6,High-Value Fast Delivery Customers
285.08,1,6,12,14,5,5,Premium Customers (Delayed Shipping)
294.81,2,6,12,14,3,6,High-Value Fast Delivery Customers
97.69,2,6,12,14,3,9,Low-Value Fast Delivery Buyers
366.17,1,6,12,14,3,6,High-Value Fast Delivery Customers
397.71,1,6,12,14,7,5,Premium Customers (Delayed Shipping)
343.37,4,6,12,14,7,2,Bulk Buyers (High Quantity)
268.75,3,6,12,14,1,6,High-Value Fast Delivery Customers
103.78,1,6,12,14,7,1,Low-Value Occasional Buyers
164.05,1,6,12,14,2,9,Low-Value Fast Delivery Buyers
442.18,2,6,12,14,2,6,High-Value Fast Delivery Customers
57.74,2,6,12,14,5,1,Low-Value Occasional Buyers
496.0,1,6,12,14,3,6,High-Value Fast Delivery Customers
374.09,1,6,12,14,7,5,Premium Customers (Delayed Shipping)
366.14,5,6,12,14,7,2,Bulk Buyers (High Quantity)
368.36,3,6,12,14,4,2,Bulk Buyers (High Quantity)
393.65,2,6,12,14,1,6,High-Value Fast Delivery Customers
428.05,1,6,13,14,4,6,High-Value Fast Delivery Customers
22.28,1,6,13,14,1,9,Low-Value Fast Delivery Buyers
328.39,2,6,13,14,6,5,Premium Customers (Delayed Shipping)
312.52,4,6,13,14,1,8,Heavy Bulk Buyers
47.49,1,6,13,14,7,1,Low-Value Occasional Buyers
441.13,1,6,13,14,3,6,High-Value Fast Delivery Customers
43.71,1,6,13,14,1,9,Low-Value Fast Delivery Buyers
425.4,4,6,13,14,5,2,Bulk Buyers (High Quantity)
401.84,2,6,13,14,4,6,High-Value Fast Delivery Customers
473.14,1,6,13,14,1,6,High-Value Fast Delivery Customers
298.12,1,6,13,14,5,5,Premium Customers (Delayed Shipping)
84.25,2,6,13,14,4,1,Low-Value Occasional Buyers
275.89,1,6,13,14,5,5,Premium Customers (Delayed Shipping)
374.64,1,6,13,14,3,6,High-Value Fast Delivery Customers
311.27,1,6,13,14,7,5,Premium Customers (Delayed Shipping)
52.29,3,6,13,14,7,1,Low-Value Occasional Buyers
93.17,2,6,13,14,5,1,Low-Value Occasional Buyers
218.46,2,6,13,14,4,1,Low-Value Occasional Buyers
261.56,3,6,13,14,5,2,Bulk Buyers (High Quantity)
116.71,2,6,13,14,6,1,Low-Value Occasional Buyers
126.99,1,6,13,14,1,9,Low-Value Fast Delivery Buyers
356.14,1,6,13,14,1,6,High-Value Fast Delivery Customers
486.72,1,6,13,14,3,6,High-Value Fast Delivery Customers
388.98,2,6,13,14,2,6,High-Value Fast Delivery Customers
311.2,2,6,14,14,2,6,High-Value Fast Delivery Customers
476.15,2,6,14,14,2,6,High-Value Fast Delivery Customers
393.82,4,6,14,14,2,8,Heavy Bulk Buyers
465.3,1,6,14,14,6,5,Premium Customers (Delayed Shipping)
121.91,1,6,14,14,3,4,Mid-Value Fast Delivery Customers
168.12,3,6,14,14,2,9,Low-Value Fast Delivery Buyers
440.83,1,6,14,14,3,6,High-Value Fast Delivery Customers
329.65,1,6,14,14,6,5,Premium Customers (Delayed Shipping)
261.85,2,6,14,14,5,1,Low-Value Occasional Buyers
153.4,5,6,14,14,2,8,Heavy Bulk Buyers
16.14,2,6,14,14,5,1,Low-Value Occasional Buyers
379.27,4,6,14,14,5,2,Bulk Buyers (High Quantity)
399.78,1,6,14,14,6,5,Premium Customers (Delayed Shipping)
172.86,2,6,14,14,1,9,Low-Value Fast Delivery Buyers
23.22,5,6,14,14,7,8,Heavy Bulk Buyers
478.1,1,6,14,14,5,5,Premium Customers (Delayed Shipping)
321.9,1,6,14,14,4,6,High-Value Fast Delivery Customers
457.97,1,6,14,14,4,6,High-Value Fast Delivery Customers
196.03,2,6,14,14,4,1,Low-Value Occasional Buyers
16.52,2,6,14,14,4,1,Low-Value Occasional Buyers
272.56,3,6,14,14,6,2,Bulk Buyers (High Quantity)
171.61,2,6,14,14,1,9,Low-Value Fast Delivery Buyers
279.24,2,6,14,14,7,5,Premium Customers (Delayed Shipping)
396.06,1,6,14,14,7,5,Premium Customers (Delayed Shipping)
423.71,1,6,14,14,3,6,High-Value Fast Delivery Customers
228.05,4,6,14,14,1,8,Heavy Bulk Buyers
89.67,3,6,14,14,5,1,Low-Value Occasional Buyers
60.14,2,6,15,14,5,1,Low-Value Occasional Buyers
168.77,1,6,15,14,5,1,Low-Value Occasional Buyers
437.01,2,6,15,14,5,0,High-Value Customers (Delayed Shipping)
361.48,4,6,15,14,1,8,Heavy Bulk Buyers
477.01,1,6,15,14,4,6,High-Value Fast Delivery Customers
118.3,3,6,15,14,4,1,Low-Value Occasional Buyers
6.39,3,6,15,14,5,1,Low-Value Occasional Buyers
260.62,4,6,15,14,7,2,Bulk Buyers (High Quantity)
219.79,5,6,15,14,2,8,Heavy Bulk Buyers
294.44,2,6,15,14,1,6,High-Value Fast Delivery Customers
98.76,1,6,15,14,2,4,Mid-Value Fast Delivery Customers
469.77,1,6,15,14,4,6,High-Value Fast Delivery Customers
253.0,3,6,15,14,4,2,Bulk Buyers (High Quantity)
100.02,1,6,15,14,5,1,Low-Value Occasional Buyers
498.15,1,6,15,14,7,0,High-Value Customers (Delayed Shipping)
407.71,3,6,15,14,4,2,Bulk Buyers (High Quantity)
368.05,2,6,15,14,6,0,High-Value Customers (Delayed Shipping)
450.05,1,6,15,14,3,6,High-Value Fast Delivery Customers
259.42,2,6,15,14,2,6,High-Value Fast Delivery Customers
30.21,1,6,15,14,3,4,Mid-Value Fast Delivery Customers
62.73,2,6,15,14,4,1,Low-Value Occasional Buyers
46.1,1,6,15,14,7,1,Low-Value Occasional Buyers
234.68,3,6,15,14,3,8,Heavy Bulk Buyers
331.11,2,6,15,14,3,6,High-Value Fast Delivery Customers
108.2,2,6,16,14,4,1,Low-Value Occasional Buyers
313.3,1,6,16,14,6,0,High-Value Customers (Delayed Shipping)
207.72,2,6,16,14,7,3,Low-Value Late-Season Buyers
451.5,3,6,16,14,5,2,Bulk Buyers (High Quantity)
296.7,2,6,16,14,4,0,High-Value Customers (Delayed Shipping)
459.49,1,6,16,14,3,6,High-Value Fast Delivery Customers
333.01,1,6,16,14,4,6,High-Value Fast Delivery Customers
178.98,2,6,16,14,4,4,Mid-Value Fast Delivery Customers
77.51,1,6,16,14,3,4,Mid-Value Fast Delivery Customers
207.93,4,6,16,14,2,8,Heavy Bulk Buyers
320.84,1,6,16,14,5,0,High-Value Customers (Delayed Shipping)
80.46,4,6,16,14,4,8,Heavy Bulk Buyers
373.12,2,6,16,14,3,6,High-Value Fast Delivery Customers
353.81,4,6,16,14,5,2,Bulk Buyers (High Quantity)
170.53,3,6,16,14,2,4,Mid-Value Fast Delivery Customers
228.0,2,6,16,14,7,0,High-Value Customers (Delayed Shipping)
326.89,2,6,16,14,6,0,High-Value Customers (Delayed Shipping)
431.37,5,6,16,14,3,8,Heavy Bulk Buyers
161.32,3,6,16,14,3,4,Mid-Value Fast Delivery Customers
189.8,1,6,16,14,4,4,Mid-Value Fast Delivery Customers
423.86,2,6,16,14,1,6,High-Value Fast Delivery Customers
176.23,2,6,16,14,1,4,Mid-Value Fast Delivery Customers
468.32,2,6,16,14,1,6,High-Value Fast Delivery Customers
210.2,1,6,16,14,4,4,Mid-Value Fast Delivery Customers
379.02,1,6,16,14,6,0,High-Value Customers (Delayed Shipping)
191.22,2,6,16,14,4,4,Mid-Value Fast Delivery Customers
437.64,2,6,17,14,5,0,High-Value Customers (Delayed Shipping)
408.37,1,6,17,14,4,0,High-Value Customers (Delayed Shipping)
483.37,3,6,17,14,1,6,High-Value Fast Delivery Customers
476.18,2,6,17,14,6,0,High-Value Customers (Delayed Shipping)
127.75,1,6,17,14,7,3,Low-Value Late-Season Buyers
292.83,2,6,17,14,1,7,Premium Loyal Customers (Fast Shipping)
274.73,3,6,17,14,6,2,Bulk Buyers (High Quantity)
33.93,1,6,17,14,1,4,Mid-Value Fast Delivery Customers
457.58,1,6,17,14,1,6,High-Value Fast Delivery Customers
310.44,1,6,17,14,6,0,High-Value Customers (Delayed Shipping)
233.37,1,6,17,14,1,4,Mid-Value Fast Delivery Customers
131.44,1,6,17,14,6,3,Low-Value Late-Season Buyers
154.53,1,6,17,14,2,4,Mid-Value Fast Delivery Customers
13.81,3,6,17,14,7,3,Low-Value Late-Season Buyers
199.46,1,6,17,14,2,4,Mid-Value Fast Delivery Customers
86.84,2,6,17,14,7,3,Low-Value Late-Season Buyers
190.44,1,6,17,14,1,4,Mid-Value Fast Delivery Customers
178.25,3,6,17,14,4,8,Heavy Bulk Buyers
451.03,1,6,17,14,4,0,High-Value Customers (Delayed Shipping)
401.28,1,6,17,14,4,0,High-Value Customers (Delayed Shipping)
357.29,1,6,17,14,7,0,High-Value Customers (Delayed Shipping)
299.03,3,6,17,14,5,2,Bulk Buyers (High Quantity)
152.29,1,6,17,14,7,3,Low-Value Late-Season Buyers
206.26,1,6,17,14,4,4,Mid-Value Fast Delivery Customers
419.35,2,6,17,14,3,6,High-Value Fast Delivery Customers
281.11,1,6,17,14,2,4,Mid-Value Fast Delivery Customers
131.63,3,6,17,14,6,3,Low-Value Late-Season Buyers
225.0,2,6,17,14,3,4,Mid-Value Fast Delivery Customers
216.14,1,6,18,14,1,4,Mid-Value Fast Delivery Customers
371.71,5,6,18,14,7,2,Bulk Buyers (High Quantity)
472.96,1,6,18,14,1,7,Premium Loyal Customers (Fast Shipping)
221.86,1,6,18,14,5,3,Low-Value Late-Season Buyers
265.48,1,6,18,14,3,4,Mid-Value Fast Delivery Customers
414.31,2,6,18,14,5,0,High-Value Customers (Delayed Shipping)
336.8,1,6,18,14,4,0,High-Value Customers (Delayed Shipping)
40.55,3,6,18,14,6,3,Low-Value Late-Season Buyers
258.9,1,6,18,14,1,4,Mid-Value Fast Delivery Customers
435.32,2,6,18,14,3,7,Premium Loyal Customers (Fast Shipping)
377.88,1,6,18,14,6,0,High-Value Customers (Delayed Shipping)
74.23,3,6,18,14,6,3,Low-Value Late-Season Buyers
116.13,4,6,18,14,3,8,Heavy Bulk Buyers
452.46,3,6,18,14,7,0,High-Value Customers (Delayed Shipping)
317.85,2,6,18,14,5,0,High-Value Customers (Delayed Shipping)
481.75,2,6,18,14,4,0,High-Value Customers (Delayed Shipping)
164.31,1,6,18,14,2,4,Mid-Value Fast Delivery Customers
47.11,3,6,18,14,1,4,Mid-Value Fast Delivery Customers
129.92,3,6,18,14,3,4,Mid-Value Fast Delivery Customers
335.12,2,6,18,14,6,0,High-Value Customers (Delayed Shipping)
265.99,5,6,18,14,5,8,Heavy Bulk Buyers
134.58,3,6,18,14,1,4,Mid-Value Fast Delivery Customers
271.24,2,6,18,14,2,4,Mid-Value Fast Delivery Customers
230.37,2,6,18,14,6,0,High-Value Customers (Delayed Shipping)
253.98,1,6,18,14,3,4,Mid-Value Fast Delivery Customers
17.75,3,6,18,14,3,4,Mid-Value Fast Delivery Customers
65.25,2,6,18,14,4,4,Mid-Value Fast Delivery Customers
74.56,2,6,18,14,7,3,Low-Value Late-Season Buyers
187.54,1,6,18,14,2,4,Mid-Value Fast Delivery Customers
117.26,1,6,18,14,2,4,Mid-Value Fast Delivery Customers
209.83,2,6,18,14,4,4,Mid-Value Fast Delivery Customers
202.69,3,6,18,14,7,3,Low-Value Late-Season Buyers
45.85,2,6,18,14,2,4,Mid-Value Fast Delivery Customers
196.55,2,6,18,14,5,3,Low-Value Late-Season Buyers
371.5,1,6,18,14,4,0,High-Value Customers (Delayed Shipping)
122.51,1,6,18,14,1,4,Mid-Value Fast Delivery Customers
431.6,1,6,18,14,4,0,High-Value Customers (Delayed Shipping)
170.0,1,6,18,14,1,4,Mid-Value Fast Delivery Customers
378.89,1,6,19,14,5,0,High-Value Customers (Delayed Shipping)
368.21,1,6,19,14,3,7,Premium Loyal Customers (Fast Shipping)
391.76,3,6,19,14,3,7,Premium Loyal Customers (Fast Shipping)
313.61,3,6,19,14,3,7,Premium Loyal Customers (Fast Shipping)
193.14,1,6,19,14,3,4,Mid-Value Fast Delivery Customers
122.33,4,6,19,14,1,8,Heavy Bulk Buyers
493.43,5,6,19,14,4,2,Bulk Buyers (High Quantity)
448.94,4,6,19,14,7,2,Bulk Buyers (High Quantity)
138.1,2,6,19,14,2,4,Mid-Value Fast Delivery Customers
322.12,3,6,19,14,5,0,High-Value Customers (Delayed Shipping)
423.73,4,6,19,14,7,2,Bulk Buyers (High Quantity)
177.72,2,6,19,14,4,4,Mid-Value Fast Delivery Customers
438.98,3,6,19,14,7,0,High-Value Customers (Delayed Shipping)
57.34,3,6,19,14,4,3,Low-Value Late-Season Buyers
315.2,1,6,19,14,7,0,High-Value Customers (Delayed Shipping)
294.08,1,6,19,14,1,4,Mid-Value Fast Delivery Customers
37.99,3,6,19,14,5,3,Low-Value Late-Season Buyers
102.91,1,6,19,14,5,3,Low-Value Late-Season Buyers
116.42,1,6,19,14,5,3,Low-Value Late-Season Buyers
14.09,3,6,19,14,7,3,Low-Value Late-Season Buyers
319.62,1,6,19,14,5,0,High-Value Customers (Delayed Shipping)
347.25,3,6,19,14,5,0,High-Value Customers (Delayed Shipping)
276.49,1,6,19,14,1,4,Mid-Value Fast Delivery Customers
23.23,3,6,19,14,3,4,Mid-Value Fast Delivery Customers
496.0,2,6,19,14,4,0,High-Value Customers (Delayed Shipping)
169.41,1,6,19,14,4,4,Mid-Value Fast Delivery Customers
436.47,2,6,19,14,2,7,Premium Loyal Customers (Fast Shipping)
456.04,1,6,19,14,4,0,High-Value Customers (Delayed Shipping)
51.75,2,6,19,14,7,3,Low-Value Late-Season Buyers
483.04,1,6,19,14,6,0,High-Value Customers (Delayed Shipping)
250.31,2,6,19,14,5,0,High-Value Customers (Delayed Shipping)
225.83,2,6,19,14,6,3,Low-Value Late-Season Buyers
417.14,3,6,20,14,7,0,High-Value Customers (Delayed Shipping)
356.4,2,6,20,14,2,7,Premium Loyal Customers (Fast Shipping)
297.03,3,6,20,14,4,0,High-Value Customers (Delayed Shipping)
296.06,1,6,20,14,5,0,High-Value Customers (Delayed Shipping)
46.42,3,6,20,14,4,3,Low-Value Late-Season Buyers
66.4,1,6,20,14,5,3,Low-Value Late-Season Buyers
13.02,2,6,20,14,7,3,Low-Value Late-Season Buyers
243.27,2,6,20,14,6,0,High-Value Customers (Delayed Shipping)
255.85,1,6,20,14,7,0,High-Value Customers (Delayed Shipping)
82.13,2,6,20,14,7,3,Low-Value Late-Season Buyers
432.11,3,6,20,14,1,7,Premium Loyal Customers (Fast Shipping)
204.84,2,6,20,14,4,4,Mid-Value Fast Delivery Customers
437.77,2,6,20,14,2,7,Premium Loyal Customers (Fast Shipping)
391.06,6,6,20,14,1,8,Heavy Bulk Buyers
335.4,1,6,20,14,6,0,High-Value Customers (Delayed Shipping)
286.62,3,6,20,14,6,0,High-Value Customers (Delayed Shipping)
487.3,1,6,20,14,3,7,Premium Loyal Customers (Fast Shipping)
129.49,2,6,20,14,3,4,Mid-Value Fast Delivery Customers
229.6,1,6,20,14,2,4,Mid-Value Fast Delivery Customers
446.64,3,6,20,14,6,0,High-Value Customers (Delayed Shipping)
356.83,4,6,20,14,5,2,Bulk Buyers (High Quantity)
381.23,1,6,20,14,5,0,High-Value Customers (Delayed Shipping)
14.25,2,6,20,14,2,4,Mid-Value Fast Delivery Customers
327.83,2,6,20,14,7,0,High-Value Customers (Delayed Shipping)
282.81,3,6,20,14,1,4,Mid-Value Fast Delivery Customers
212.58,1,6,20,14,3,4,Mid-Value Fast Delivery Customers
166.47,1,6,20,14,7,3,Low-Value Late-Season Buyers
237.27,2,6,20,14,2,4,Mid-Value Fast Delivery Customers
175.93,3,6,20,14,7,3,Low-Value Late-Season Buyers
494.71,1,6,20,14,3,7,Premium Loyal Customers (Fast Shipping)
36.86,1,6,20,14,2,4,Mid-Value Fast Delivery Customers
76.06,2,6,20,14,3,4,Mid-Value Fast Delivery Customers
344.52,2,6,20,14,3,7,Premium Loyal Customers (Fast Shipping)
87.6,1,6,20,14,6,3,Low-Value Late-Season Buyers
376.24,1,6,20,14,7,0,High-Value Customers (Delayed Shipping)
171.97,1,6,20,14,2,4,Mid-Value Fast Delivery Customers
72.17,8,6,20,14,4,8,Heavy Bulk Buyers
321.03,3,6,20,14,6,0,High-Value Customers (Delayed Shipping)
368.09,1,6,20,14,6,0,High-Value Customers (Delayed Shipping)
37.53,3,6,20,14,5,3,Low-Value Late-Season Buyers
315.73,1,6,20,14,1,7,Premium Loyal Customers (Fast Shipping)
140.93,3,6,20,14,6,3,Low-Value Late-Season Buyers
344.53,1,6,20,14,1,7,Premium Loyal Customers (Fast Shipping)
401.65,1,6,21,14,6,0,High-Value Customers (Delayed Shipping)
221.7,1,6,21,14,3,4,Mid-Value Fast Delivery Customers
135.93,1,6,21,14,5,3,Low-Value Late-Season Buyers
40.45,2,6,21,14,1,4,Mid-Value Fast Delivery Customers
86.53,3,6,21,14,5,3,Low-Value Late-Season Buyers
252.11,2,6,21,14,1,4,Mid-Value Fast Delivery Customers
480.22,1,6,21,14,2,7,Premium Loyal Customers (Fast Shipping)
213.42,2,6,21,14,1,4,Mid-Value Fast Delivery Customers
315.34,1,6,21,14,1,7,Premium Loyal Customers (Fast Shipping)
132.66,1,6,21,14,5,3,Low-Value Late-Season Buyers
26.55,3,6,21,14,6,3,Low-Value Late-Season Buyers
148.69,2,6,21,14,1,4,Mid-Value Fast Delivery Customers
450.09,2,6,21,14,5,0,High-Value Customers (Delayed Shipping)
245.24,2,6,21,14,3,4,Mid-Value Fast Delivery Customers
241.35,4,6,21,14,4,8,Heavy Bulk Buyers
434.89,1,6,21,14,2,7,Premium Loyal Customers (Fast Shipping)
494.58,1,6,21,14,3,7,Premium Loyal Customers (Fast Shipping)
141.21,3,6,21,14,4,4,Mid-Value Fast Delivery Customers
269.76,4,6,21,14,3,8,Heavy Bulk Buyers
494.62,1,6,21,14,6,0,High-Value Customers (Delayed Shipping)
185.43,2,6,21,14,6,3,Low-Value Late-Season Buyers
396.18,4,6,22,14,7,2,Bulk Buyers (High Quantity)
290.65,2,6,22,14,7,0,High-Value Customers (Delayed Shipping)
126.47,1,6,22,14,4,4,Mid-Value Fast Delivery Customers
297.48,2,6,22,14,7,0,High-Value Customers (Delayed Shipping)
208.37,1,6,22,14,2,4,Mid-Value Fast Delivery Customers
110.1,1,6,22,14,5,3,Low-Value Late-Season Buyers
441.2,3,6,22,14,5,0,High-Value Customers (Delayed Shipping)
173.02,2,6,22,14,3,4,Mid-Value Fast Delivery Customers
86.93,1,6,22,14,3,4,Mid-Value Fast Delivery Customers
385.72,2,6,22,14,7,0,High-Value Customers (Delayed Shipping)
379.02,1,6,22,14,6,0,High-Value Customers (Delayed Shipping)
380.3,1,6,22,14,2,7,Premium Loyal Customers (Fast Shipping)
473.41,1,6,22,14,2,7,Premium Loyal Customers (Fast Shipping)
92.53,4,6,22,14,1,8,Heavy Bulk Buyers
469.52,1,6,22,14,7,0,High-Value Customers (Delayed Shipping)
180.25,1,6,22,14,2,4,Mid-Value Fast Delivery Customers
219.51,2,6,22,14,2,4,Mid-Value Fast Delivery Customers
372.7,3,6,23,14,6,0,High-Value Customers (Delayed Shipping)
49.67,2,6,23,14,6,3,Low-Value Late-Season Buyers
427.78,4,6,23,14,2,8,Heavy Bulk Buyers
80.06,1,6,23,14,5,3,Low-Value Late-Season Buyers
466.68,1,6,23,14,1,7,Premium Loyal Customers (Fast Shipping)
69.68,1,6,23,14,3,4,Mid-Value Fast Delivery Customers
202.44,1,6,23,14,5,3,Low-Value Late-Season Buyers
336.73,2,6,23,14,7,0,High-Value Customers (Delayed Shipping)
28.01,2,6,23,14,5,3,Low-Value Late-Season Buyers
73.14,5,6,23,14,1,8,Heavy Bulk Buyers
359.85,1,6,23,14,1,7,Premium Loyal Customers (Fast Shipping)
491.52,3,6,23,14,2,7,Premium Loyal Customers (Fast Shipping)
182.98,1,6,23,14,3,4,Mid-Value Fast Delivery Customers
260.58,1,6,23,14,5,0,High-Value Customers (Delayed Shipping)
242.7,2,6,23,14,4,4,Mid-Value Fast Delivery Customers
177.88,4,6,23,14,4,8,Heavy Bulk Buyers
152.68,2,6,23,14,7,3,Low-Value Late-Season Buyers
136.68,1,6,23,14,7,3,Low-Value Late-Season Buyers
251.16,3,6,23,14,2,4,Mid-Value Fast Delivery Customers
314.23,4,6,23,14,4,8,Heavy Bulk Buyers
214.61,2,6,23,14,6,3,Low-Value Late-Season Buyers
254.71,1,6,23,14,4,4,Mid-Value Fast Delivery Customers
356.7,1,6,23,14,5,0,High-Value Customers (Delayed Shipping)
302.83,2,6,23,14,4,0,High-Value Customers (Delayed Shipping)
345.39,1,6,23,14,4,0,High-Value Customers (Delayed Shipping)
233.6,4,6,23,14,1,8,Heavy Bulk Buyers
149.37,2,6,23,14,7,3,Low-Value Late-Season Buyers
334.88,2,6,24,14,2,7,Premium Loyal Customers (Fast Shipping)
85.21,5,6,24,14,6,8,Heavy Bulk Buyers
365.93,3,6,24,14,2,7,Premium Loyal Customers (Fast Shipping)
360.47,1,6,24,14,4,0,High-Value Customers (Delayed Shipping)
395.73,2,6,24,14,4,0,High-Value Customers (Delayed Shipping)
315.88,1,6,24,14,2,7,Premium Loyal Customers (Fast Shipping)
419.34,2,6,24,14,6,0,High-Value Customers (Delayed Shipping)
122.09,3,6,24,14,3,4,Mid-Value Fast Delivery Customers
113.98,2,6,24,14,3,4,Mid-Value Fast Delivery Customers
23.88,2,6,24,14,6,3,Low-Value Late-Season Buyers
74.41,1,6,24,14,1,4,Mid-Value Fast Delivery Customers
127.7,1,6,24,14,6,3,Low-Value Late-Season Buyers
161.3,2,6,24,14,6,3,Low-Value Late-Season Buyers
442.1,4,6,24,14,2,7,Premium Loyal Customers (Fast Shipping)
163.12,3,6,24,14,7,3,Low-Value Late-Season Buyers
39.61,1,6,24,14,2,4,Mid-Value Fast Delivery Customers
407.51,2,6,24,14,3,7,Premium Loyal Customers (Fast Shipping)
265.58,1,6,24,14,3,4,Mid-Value Fast Delivery Customers
96.0,3,6,24,14,7,3,Low-Value Late-Season Buyers
292.17,4,6,24,14,3,8,Heavy Bulk Buyers
321.54,1,6,24,14,4,0,High-Value Customers (Delayed Shipping)
416.6,3,6,24,14,1,7,Premium Loyal Customers (Fast Shipping)
48.8,2,6,24,14,3,4,Mid-Value Fast Delivery Customers
215.68,1,6,24,14,2,4,Mid-Value Fast Delivery Customers
60.73,3,6,24,14,1,4,Mid-Value Fast Delivery Customers
490.63,3,6,24,14,3,7,Premium Loyal Customers (Fast Shipping)
432.39,1,6,25,14,5,0,High-Value Customers (Delayed Shipping)
211.66,1,6,25,14,5,3,Low-Value Late-Season Buyers
174.29,1,6,25,14,6,3,Low-Value Late-Season Buyers
48.38,5,6,25,14,6,8,Heavy Bulk Buyers
240.36,2,6,25,14,2,4,Mid-Value Fast Delivery Customers
23.17,4,6,25,14,5,8,Heavy Bulk Buyers
304.81,3,6,25,14,1,7,Premium Loyal Customers (Fast Shipping)
124.8,1,6,25,14,6,3,Low-Value Late-Season Buyers
335.97,2,6,25,14,6,0,High-Value Customers (Delayed Shipping)
230.09,1,6,25,14,2,4,Mid-Value Fast Delivery Customers
381.59,2,6,25,14,7,0,High-Value Customers (Delayed Shipping)
299.93,1,6,25,14,7,0,High-Value Customers (Delayed Shipping)
60.63,4,6,25,14,6,8,Heavy Bulk Buyers
225.75,1,6,25,14,7,0,High-Value Customers (Delayed Shipping)
458.31,1,6,25,14,5,0,High-Value Customers (Delayed Shipping)
144.63,2,6,25,14,1,4,Mid-Value Fast Delivery Customers
120.95,2,6,26,14,6,3,Low-Value Late-Season Buyers
166.42,3,6,26,14,6,3,Low-Value Late-Season Buyers
167.37,6,6,26,14,6,8,Heavy Bulk Buyers
9.76,1,6,26,14,3,4,Mid-Value Fast Delivery Customers
379.39,1,6,26,14,5,0,High-Value Customers (Delayed Shipping)
236.93,2,6,26,14,2,4,Mid-Value Fast Delivery Customers
126.41,6,6,26,14,4,8,Heavy Bulk Buyers
65.51,2,6,26,14,3,4,Mid-Value Fast Delivery Customers
483.49,1,6,26,14,2,7,Premium Loyal Customers (Fast Shipping)
257.95,1,6,26,14,1,4,Mid-Value Fast Delivery Customers
342.81,2,6,26,14,3,7,Premium Loyal Customers (Fast Shipping)
